user_id,user_age,user_tier,cart_value,category,coupon_type,discount_amt,loyalty_pts_used,used_offer,final_price,purchased
U01181,46,Free,1860.0,Home,store_coupon,218.0,0,1,1642.0,False
U01182,35,Free,1700.0,Grocery,loyalty_discount,197.0,0,1,1503.0,True
U01183,19,Free,1070.0,Electronics,store_coupon,187.0,0,1,883.0,True
U01184,18,Silver,2750.0,Home,store_coupon,170.0,50,0,2530.0,False
U01185,22,Free,1700.0,Home,bank_offer,166.0,0,0,1534.0,False
U01186,37,Free,1950.0,Fashion,loyalty_discount,118.0,0,0,1832.0,True
U01187,28,Free,1450.0,Fashion,none,0.0,0,0,1450.0,False
U01188,59,Free,5000.0,Home,none,0.0,0,0,5000.0,False
U01189,19,Free,1900.0,Grocery,store_coupon,441.0,50,1,1409.0,True
U01190,20,Free,1360.0,Electronics,bank_offer,152.0,50,1,1158.0,False
U01191,40,Silver,1140.0,Home,loyalty_discount,100.0,150,0,890.0,False
U01192,29,Free,2230.0,Grocery,bank_offer,172.0,0,0,2058.0,True
U01193,37,Free,1340.0,Grocery,loyalty_discount,173.0,0,1,1167.0,True
U01194,22,Silver,1510.0,Home,bank_offer,325.0,0,1,1185.0,True
U01195,54,Gold,980.0,Grocery,none,0.0,500,0,480.0,False
U01196,55,Free,1860.0,Beauty,none,0.0,0,0,1860.0,False
U01197,47,Free,1850.0,Grocery,none,0.0,0,0,1850.0,False
U01198,26,Free,3800.0,Home,bank_offer,344.0,50,0,3406.0,False
U01199,51,Free,1460.0,Grocery,bank_offer,315.0,0,1,1145.0,True
U01200,52,Free,750.0,Home,store_coupon,106.0,0,1,644.0,False
U01201,39,Free,1650.0,Fashion,none,0.0,0,0,1650.0,True
U01202,41,Silver,3040.0,Home,store_coupon,734.0,50,1,2256.0,False
U01203,34,Free,2310.0,Grocery,bank_offer,543.0,0,1,1767.0,True
U01204,27,Free,2790.0,Home,loyalty_discount,385.0,0,1,2405.0,False
U01205,47,Free,2170.0,Electronics,none,0.0,0,0,2170.0,False
U01206,40,Silver,1520.0,Home,none,0.0,100,0,1420.0,False
U01207,49,Free,1150.0,Home,none,0.0,50,0,1100.0,False
U01208,34,Silver,1220.0,Electronics,none,0.0,150,0,1070.0,False
U01209,34,Free,1420.0,Electronics,none,0.0,0,0,1420.0,False
U01210,31,Free,2330.0,Electronics,bank_offer,376.0,0,1,1954.0,False
U01211,26,Free,1750.0,Beauty,none,0.0,50,0,1700.0,True
U01212,57,Free,880.0,Home,none,0.0,0,0,880.0,False
U01213,19,Free,2060.0,Electronics,store_coupon,324.0,0,1,1736.0,False
U01214,42,Free,2950.0,Electronics,loyalty_discount,201.0,0,0,2749.0,False
U01215,56,Free,960.0,Fashion,none,0.0,0,0,960.0,False
U01216,26,Silver,2250.0,Beauty,store_coupon,554.0,50,1,1646.0,True
U01217,39,Free,780.0,Home,bank_offer,108.0,0,1,672.0,False
U01218,60,Free,1270.0,Grocery,store_coupon,93.0,0,0,1177.0,False
U01219,21,Free,1080.0,Beauty,none,0.0,0,0,1080.0,False
U01220,43,Silver,2380.0,Beauty,store_coupon,131.0,50,0,2199.0,False
U01221,46,Gold,3520.0,Fashion,store_coupon,718.0,100,1,2702.0,True
U01222,51,Free,2770.0,Home,bank_offer,523.0,0,1,2247.0,True
U01223,40,Free,2730.0,Home,store_coupon,455.0,50,1,2225.0,True
U01224,54,Free,1250.0,Electronics,bank_offer,254.0,50,1,946.0,False
U01225,28,Gold,2280.0,Electronics,bank_offer,570.0,200,1,1510.0,True
U01226,23,Silver,1990.0,Beauty,store_coupon,259.0,150,1,1581.0,True
U01227,35,Free,1130.0,Fashion,none,0.0,50,0,1080.0,False
U01228,38,Free,2780.0,Home,loyalty_discount,349.0,0,1,2431.0,False
U01229,59,Free,2150.0,Fashion,store_coupon,259.0,0,1,1891.0,True
U01230,53,Free,1660.0,Grocery,store_coupon,366.0,50,1,1244.0,True
U01231,58,Silver,2510.0,Home,store_coupon,414.0,0,1,2096.0,True
U01232,55,Free,1920.0,Electronics,loyalty_discount,142.0,0,0,1778.0,True
U01233,51,Free,2920.0,Beauty,loyalty_discount,382.0,50,1,2488.0,False
U01234,34,Silver,3850.0,Fashion,bank_offer,806.0,50,1,2994.0,False
U01235,54,Silver,1620.0,Electronics,loyalty_discount,386.0,0,1,1234.0,False
U01236,42,Free,1610.0,Beauty,loyalty_discount,278.0,50,1,1282.0,True
U01237,55,Silver,1490.0,Electronics,store_coupon,192.0,50,1,1248.0,False
U01238,29,Free,1820.0,Home,bank_offer,183.0,0,1,1637.0,True
U01239,40,Silver,3100.0,Fashion,none,0.0,150,0,2950.0,False
U01240,59,Silver,1180.0,Grocery,bank_offer,192.0,100,1,888.0,True
U01241,39,Free,1050.0,Electronics,loyalty_discount,53.0,0,0,997.0,False
U01242,38,Silver,1990.0,Fashion,loyalty_discount,206.0,150,1,1634.0,True
U01243,44,Silver,1780.0,Home,store_coupon,328.0,150,1,1302.0,True
U01244,48,Free,1950.0,Electronics,none,0.0,0,0,1950.0,False
U01245,23,Free,830.0,Home,none,0.0,0,0,830.0,True
U01246,44,Silver,3350.0,Grocery,none,0.0,50,0,3300.0,False
U01247,57,Free,1960.0,Grocery,loyalty_discount,321.0,50,1,1589.0,True
U01248,51,Free,4810.0,Beauty,loyalty_discount,500.0,0,1,4310.0,True
U01249,29,Silver,2130.0,Beauty,bank_offer,452.0,50,1,1628.0,True
U01250,24,Silver,1540.0,Beauty,loyalty_discount,197.0,150,1,1193.0,True
U01251,27,Free,2000.0,Home,none,0.0,0,0,2000.0,True
U01252,34,Free,3270.0,Beauty,none,0.0,0,0,3270.0,False
U01253,43,Free,1360.0,Fashion,none,0.0,50,0,1310.0,False
U01254,38,Free,2280.0,Home,store_coupon,295.0,0,1,1985.0,True
U01255,45,Free,2150.0,Home,bank_offer,406.0,0,1,1744.0,False
U01256,19,Silver,2290.0,Beauty,bank_offer,571.0,0,1,1719.0,True
U01257,60,Free,1260.0,Beauty,loyalty_discount,225.0,0,1,1035.0,True
U01258,18,Free,2330.0,Home,store_coupon,245.0,0,1,2085.0,False
U01259,53,Free,2260.0,Grocery,bank_offer,154.0,0,0,2106.0,False
U01260,43,Gold,3380.0,Grocery,store_coupon,414.0,500,1,2466.0,True
U01261,46,Free,3670.0,Beauty,store_coupon,198.0,0,0,3472.0,False
U01262,38,Free,2100.0,Grocery,loyalty_discount,300.0,0,1,1800.0,True
U01263,28,Free,1980.0,Fashion,store_coupon,360.0,0,1,1620.0,False
U01264,57,Free,1230.0,Fashion,bank_offer,187.0,0,1,1043.0,False
U01265,28,Free,1670.0,Fashion,loyalty_discount,373.0,0,1,1297.0,False
U01266,53,Free,1510.0,Home,bank_offer,225.0,0,1,1285.0,True
U01267,56,Free,2670.0,Home,store_coupon,380.0,0,1,2290.0,False
U01268,57,Free,2040.0,Home,store_coupon,228.0,0,1,1812.0,True
U01269,52,Free,1220.0,Home,none,0.0,0,0,1220.0,True
U01270,51,Free,1290.0,Home,loyalty_discount,298.0,50,1,942.0,False
U01271,41,Free,5000.0,Beauty,loyalty_discount,1228.0,0,1,3772.0,False
U01272,39,Free,1520.0,Grocery,none,0.0,0,0,1520.0,True
U01273,22,Free,2370.0,Beauty,bank_offer,583.0,0,1,1787.0,True
U01274,50,Free,1820.0,Grocery,bank_offer,350.0,0,1,1470.0,True
U01275,53,Silver,1640.0,Beauty,store_coupon,267.0,0,1,1373.0,False
U01276,37,Free,2890.0,Fashion,loyalty_discount,244.0,0,0,2646.0,False
U01277,36,Free,1510.0,Electronics,store_coupon,307.0,0,1,1203.0,True
U01278,52,Free,1600.0,Home,none,0.0,0,0,1600.0,False
U01279,60,Gold,3130.0,Electronics,store_coupon,684.0,200,1,2246.0,True
U01280,34,Silver,1550.0,Electronics,bank_offer,221.0,150,1,1179.0,True
U01281,60,Free,1030.0,Fashion,bank_offer,235.0,50,1,745.0,True
U01282,51,Free,1150.0,Electronics,none,0.0,50,0,1100.0,False
U01283,26,Free,2220.0,Electronics,bank_offer,187.0,0,0,2033.0,False
U01284,43,Free,1370.0,Fashion,none,0.0,0,0,1370.0,False
U01285,19,Free,2840.0,Grocery,loyalty_discount,605.0,0,1,2235.0,True
U01286,26,Silver,1820.0,Beauty,none,0.0,100,0,1720.0,False
U01287,26,Free,2450.0,Electronics,none,0.0,0,0,2450.0,False
U01288,57,Silver,2080.0,Home,none,0.0,150,0,1930.0,True
U01289,34,Free,2760.0,Fashion,bank_offer,227.0,0,0,2533.0,False
U01290,18,Silver,3840.0,Electronics,loyalty_discount,877.0,100,1,2863.0,True
U01291,42,Silver,2270.0,Grocery,store_coupon,146.0,50,0,2074.0,False
U01292,60,Free,2220.0,Grocery,loyalty_discount,268.0,0,1,1952.0,False
U01293,57,Free,2820.0,Home,bank_offer,455.0,50,1,2315.0,True
U01294,59,Free,1440.0,Electronics,loyalty_discount,324.0,0,1,1116.0,True
U01295,42,Free,2250.0,Home,loyalty_discount,464.0,0,1,1786.0,True
U01296,56,Free,1250.0,Grocery,none,0.0,50,0,1200.0,False
U01297,52,Free,1330.0,Grocery,none,0.0,0,0,1330.0,True
U01298,20,Free,1490.0,Beauty,bank_offer,265.0,0,1,1225.0,False
U01299,54,Gold,3000.0,Grocery,none,0.0,300,0,2700.0,False
U01300,47,Free,1710.0,Fashion,bank_offer,297.0,0,1,1413.0,True
U01301,55,Gold,1320.0,Beauty,store_coupon,282.0,400,1,638.0,True
U01302,51,Free,2450.0,Home,loyalty_discount,418.0,0,1,2032.0,True
U01303,29,Silver,940.0,Grocery,store_coupon,235.0,100,1,605.0,True
U01304,36,Free,860.0,Fashion,store_coupon,130.0,50,1,680.0,True
U01305,54,Free,1630.0,Beauty,loyalty_discount,301.0,0,1,1329.0,True
U01306,34,Silver,1620.0,Fashion,none,0.0,150,0,1470.0,False
U01307,27,Free,2740.0,Beauty,store_coupon,583.0,0,1,2157.0,False
U01308,29,Silver,2920.0,Beauty,loyalty_discount,510.0,100,1,2310.0,True
U01309,33,Free,1740.0,Beauty,store_coupon,282.0,0,1,1458.0,False
U01310,41,Free,1660.0,Home,store_coupon,318.0,0,1,1342.0,True
U01311,36,Free,1330.0,Beauty,loyalty_discount,216.0,50,1,1064.0,True
U01312,25,Silver,1730.0,Beauty,none,0.0,50,0,1680.0,True
U01313,48,Free,650.0,Fashion,bank_offer,108.0,0,1,542.0,True
U01314,38,Silver,1510.0,Beauty,loyalty_discount,233.0,150,1,1127.0,False
U01315,34,Silver,1750.0,Home,bank_offer,135.0,150,0,1465.0,False
U01316,40,Free,1320.0,Fashion,loyalty_discount,191.0,50,1,1079.0,True
U01317,54,Free,1400.0,Beauty,loyalty_discount,221.0,0,1,1179.0,True
U01318,33,Silver,1600.0,Fashion,bank_offer,280.0,50,1,1270.0,True
U01319,23,Free,1800.0,Home,bank_offer,254.0,0,1,1546.0,True
U01320,25,Free,2550.0,Fashion,none,0.0,0,0,2550.0,True
U01321,42,Free,2140.0,Home,loyalty_discount,171.0,0,0,1969.0,True
U01322,35,Free,2570.0,Grocery,loyalty_discount,499.0,0,1,2071.0,True
U01323,42,Free,2270.0,Beauty,loyalty_discount,414.0,0,1,1856.0,True
U01324,29,Free,1890.0,Home,none,0.0,50,0,1840.0,True
U01325,32,Silver,4410.0,Beauty,bank_offer,614.0,150,1,3646.0,False
U01326,43,Free,1360.0,Home,loyalty_discount,151.0,50,1,1159.0,False
U01327,58,Free,1250.0,Electronics,bank_offer,108.0,0,0,1142.0,False
U01328,43,Gold,1700.0,Electronics,none,0.0,500,0,1200.0,True
U01329,49,Silver,1770.0,Electronics,store_coupon,181.0,50,1,1539.0,True
U01330,27,Silver,1910.0,Home,bank_offer,127.0,50,0,1733.0,True
U01331,33,Free,1230.0,Beauty,none,0.0,0,0,1230.0,True
U01332,24,Silver,3960.0,Electronics,store_coupon,555.0,150,1,3255.0,False
U01333,34,Free,1570.0,Beauty,loyalty_discount,303.0,50,1,1217.0,True
U01334,40,Free,1230.0,Home,loyalty_discount,214.0,0,1,1016.0,False
U01335,43,Free,2010.0,Beauty,bank_offer,239.0,0,1,1771.0,False
U01336,38,Free,2800.0,Beauty,store_coupon,418.0,0,1,2382.0,False
U01337,39,Silver,3440.0,Electronics,none,0.0,150,0,3290.0,False
U01338,24,Free,690.0,Fashion,loyalty_discount,161.0,50,1,479.0,False
U01339,31,Silver,2460.0,Grocery,loyalty_discount,606.0,50,1,1804.0,True
U01340,32,Silver,3650.0,Home,store_coupon,778.0,50,1,2822.0,True
U01341,24,Free,1420.0,Home,none,0.0,0,0,1420.0,False
U01342,26,Free,1650.0,Home,loyalty_discount,389.0,0,1,1261.0,True
U01343,25,Free,1240.0,Grocery,loyalty_discount,106.0,0,0,1134.0,False
U01344,40,Free,1450.0,Fashion,bank_offer,274.0,50,1,1126.0,True
U01345,46,Free,1180.0,Beauty,none,0.0,0,0,1180.0,True
U01346,35,Gold,2630.0,Home,loyalty_discount,208.0,500,0,1922.0,False
U01347,48,Free,1730.0,Beauty,store_coupon,113.0,50,0,1567.0,False
U01348,47,Free,540.0,Electronics,loyalty_discount,79.0,0,1,461.0,True
U01349,56,Silver,1420.0,Electronics,none,0.0,100,0,1320.0,False
U01350,52,Free,1370.0,Electronics,bank_offer,137.0,0,0,1233.0,False
U01351,35,Silver,2550.0,Home,loyalty_discount,291.0,50,1,2209.0,True
U01352,59,Free,1760.0,Grocery,store_coupon,341.0,0,1,1419.0,True
U01353,56,Free,1740.0,Home,loyalty_discount,144.0,0,0,1596.0,False
U01354,34,Free,2340.0,Electronics,store_coupon,453.0,50,1,1837.0,True
U01355,31,Free,2760.0,Electronics,none,0.0,0,0,2760.0,False
U01356,48,Free,2010.0,Home,bank_offer,339.0,0,1,1671.0,False
U01357,41,Silver,1390.0,Grocery,none,0.0,150,0,1240.0,False
U01358,52,Free,990.0,Grocery,loyalty_discount,60.0,0,0,930.0,True
U01359,51,Gold,3230.0,Beauty,loyalty_discount,425.0,300,1,2505.0,True
U01360,20,Free,5000.0,Fashion,bank_offer,1097.0,0,1,3903.0,False
U01361,54,Free,1900.0,Electronics,store_coupon,134.0,50,0,1716.0,False
U01362,60,Free,2050.0,Grocery,none,0.0,0,0,2050.0,False
U01363,57,Gold,3300.0,Electronics,store_coupon,474.0,200,1,2626.0,True
U01364,43,Free,910.0,Fashion,loyalty_discount,209.0,0,1,701.0,True
U01365,40,Free,2650.0,Electronics,store_coupon,321.0,0,1,2329.0,True
U01366,56,Silver,2100.0,Grocery,none,0.0,100,0,2000.0,True
U01367,32,Free,1330.0,Beauty,store_coupon,263.0,0,1,1067.0,True
U01368,21,Silver,1470.0,Home,loyalty_discount,132.0,150,0,1188.0,False
U01369,46,Free,1070.0,Home,none,0.0,50,0,1020.0,True
U01370,39,Silver,2840.0,Grocery,store_coupon,195.0,150,0,2495.0,False
U01371,42,Gold,1190.0,Grocery,store_coupon,226.0,500,1,464.0,True
U01372,30,Silver,2130.0,Fashion,none,0.0,50,0,2080.0,False
U01373,35,Free,940.0,Electronics,loyalty_discount,63.0,0,0,877.0,False
U01374,50,Free,3160.0,Fashion,none,0.0,50,0,3110.0,False
U01375,33,Gold,1670.0,Home,loyalty_discount,131.0,400,0,1139.0,True
U01376,59,Free,2780.0,Electronics,store_coupon,191.0,0,0,2589.0,False
U01377,19,Free,1660.0,Fashion,none,0.0,0,0,1660.0,False
U01378,52,Silver,1420.0,Home,loyalty_discount,98.0,50,0,1272.0,False
U01379,59,Free,1060.0,Electronics,none,0.0,0,0,1060.0,True
U01380,51,Free,2760.0,Beauty,store_coupon,443.0,0,1,2317.0,True
U01381,47,Free,1560.0,Beauty,none,0.0,50,0,1510.0,False
U01382,30,Free,2040.0,Fashion,store_coupon,171.0,0,0,1869.0,False
U01383,30,Free,1360.0,Grocery,store_coupon,120.0,50,0,1190.0,False
U01384,35,Silver,1800.0,Electronics,store_coupon,398.0,150,1,1252.0,False
U01385,49,Free,1960.0,Fashion,loyalty_discount,163.0,50,0,1747.0,False
U01386,49,Silver,900.0,Grocery,loyalty_discount,53.0,150,0,697.0,True
U01387,52,Silver,1380.0,Grocery,bank_offer,137.0,50,0,1193.0,False
U01388,56,Silver,3390.0,Electronics,loyalty_discount,560.0,100,1,2730.0,True
U01389,46,Free,1300.0,Electronics,bank_offer,67.0,0,0,1233.0,False
U01390,46,Silver,2590.0,Grocery,none,0.0,0,0,2590.0,False
U01391,33,Free,2060.0,Home,store_coupon,198.0,0,0,1862.0,False
U01392,27,Free,2220.0,Fashion,loyalty_discount,217.0,50,0,1953.0,False
U01393,47,Silver,2330.0,Electronics,store_coupon,461.0,150,1,1719.0,False
U01394,42,Free,1820.0,Grocery,bank_offer,181.0,50,0,1589.0,False
U01395,56,Gold,1440.0,Home,loyalty_discount,186.0,100,1,1154.0,True
U01396,37,Free,1340.0,Beauty,loyalty_discount,213.0,0,1,1127.0,True
U01397,22,Silver,1580.0,Grocery,loyalty_discount,86.0,50,0,1444.0,False
U01398,18,Free,2980.0,Home,loyalty_discount,648.0,0,1,2332.0,True
U01399,47,Gold,1050.0,Beauty,store_coupon,160.0,200,1,690.0,True
U01400,20,Free,1600.0,Home,loyalty_discount,180.0,50,1,1370.0,True
U01401,31,Free,990.0,Electronics,bank_offer,129.0,50,1,811.0,True
U01402,47,Free,1430.0,Grocery,loyalty_discount,87.0,0,0,1343.0,False
U01403,21,Free,1720.0,Beauty,bank_offer,333.0,0,1,1387.0,True
U01404,35,Free,3160.0,Home,bank_offer,499.0,0,1,2661.0,True
U01405,54,Free,3300.0,Beauty,store_coupon,768.0,0,1,2532.0,True
U01406,42,Free,880.0,Fashion,loyalty_discount,126.0,0,1,754.0,True
U01407,18,Free,990.0,Grocery,bank_offer,214.0,50,1,726.0,True
U01408,32,Free,1690.0,Electronics,loyalty_discount,148.0,0,0,1542.0,True
U01409,26,Silver,2450.0,Beauty,store_coupon,150.0,150,0,2150.0,False
U01410,32,Silver,950.0,Home,store_coupon,228.0,0,1,722.0,True
U01411,41,Silver,1560.0,Beauty,loyalty_discount,158.0,100,1,1302.0,True
U01412,21,Silver,2740.0,Home,bank_offer,594.0,0,1,2146.0,True
U01413,29,Free,2870.0,Beauty,none,0.0,0,0,2870.0,True
U01414,54,Free,1600.0,Electronics,none,0.0,0,0,1600.0,True
U01415,54,Free,810.0,Electronics,store_coupon,159.0,50,1,601.0,False
U01416,60,Silver,2750.0,Grocery,bank_offer,566.0,50,1,2134.0,True
U01417,23,Gold,1250.0,Electronics,none,0.0,200,0,1050.0,True
U01418,56,Free,2240.0,Beauty,bank_offer,499.0,0,1,1741.0,True
U01419,41,Free,1260.0,Beauty,loyalty_discount,185.0,0,1,1075.0,True
U01420,28,Free,1880.0,Electronics,store_coupon,244.0,0,1,1636.0,True
U01421,30,Free,2050.0,Fashion,loyalty_discount,410.0,50,1,1590.0,True
U01422,51,Free,3020.0,Beauty,loyalty_discount,495.0,50,1,2475.0,False
U01423,42,Free,1030.0,Grocery,loyalty_discount,250.0,0,1,780.0,False
U01424,24,Gold,1270.0,Fashion,bank_offer,159.0,200,1,911.0,False
U01425,21,Free,3450.0,Electronics,none,0.0,50,0,3400.0,True
U01426,25,Gold,1980.0,Home,loyalty_discount,332.0,100,1,1548.0,True
U01427,37,Silver,1280.0,Beauty,store_coupon,154.0,100,1,1026.0,True
U01428,46,Silver,2410.0,Home,bank_offer,286.0,150,1,1974.0,False
U01429,27,Silver,1210.0,Grocery,none,0.0,150,0,1060.0,False
U01430,60,Silver,1960.0,Fashion,loyalty_discount,459.0,50,1,1451.0,True
U01431,51,Silver,1380.0,Home,store_coupon,143.0,100,1,1137.0,True
U01432,43,Silver,2970.0,Grocery,loyalty_discount,374.0,150,1,2446.0,True
U01433,58,Free,1280.0,Home,none,0.0,0,0,1280.0,False
U01434,20,Gold,630.0,Home,none,0.0,200,0,430.0,True
U01435,23,Silver,1510.0,Grocery,loyalty_discount,146.0,0,0,1364.0,False
U01436,22,Silver,1380.0,Beauty,loyalty_discount,264.0,150,1,966.0,True
U01437,22,Silver,1640.0,Home,bank_offer,218.0,100,1,1322.0,False
U01438,40,Free,2260.0,Grocery,none,0.0,0,0,2260.0,False
U01439,26,Free,1130.0,Home,none,0.0,0,0,1130.0,True
U01440,52,Free,1320.0,Beauty,loyalty_discount,197.0,0,1,1123.0,True
U01441,37,Free,1800.0,Grocery,store_coupon,384.0,0,1,1416.0,True
U01442,59,Silver,1390.0,Home,loyalty_discount,347.0,150,1,893.0,True
U01443,52,Free,1860.0,Electronics,loyalty_discount,259.0,50,1,1551.0,False
U01444,35,Free,2240.0,Beauty,none,0.0,0,0,2240.0,False
U01445,34,Free,1820.0,Home,bank_offer,312.0,0,1,1508.0,True
U01446,41,Free,2810.0,Fashion,loyalty_discount,524.0,0,1,2286.0,True
U01447,20,Silver,1240.0,Grocery,store_coupon,237.0,50,1,953.0,False
U01448,49,Silver,1430.0,Home,store_coupon,207.0,150,1,1073.0,True
U01449,52,Free,3290.0,Beauty,loyalty_discount,383.0,0,1,2907.0,True
U01450,55,Free,1350.0,Beauty,store_coupon,289.0,50,1,1011.0,False
U01451,30,Free,4820.0,Fashion,store_coupon,1165.0,0,1,3655.0,True
U01452,42,Free,2660.0,Fashion,loyalty_discount,593.0,0,1,2067.0,False
U01453,26,Free,1300.0,Home,store_coupon,242.0,50,1,1008.0,False
U01454,21,Gold,2290.0,Electronics,store_coupon,279.0,500,1,1511.0,False
U01455,31,Free,2040.0,Beauty,loyalty_discount,356.0,0,1,1684.0,True
U01456,54,Free,1010.0,Electronics,none,0.0,0,0,1010.0,False
U01457,51,Free,3350.0,Electronics,bank_offer,525.0,50,1,2775.0,True
U01458,28,Silver,2510.0,Home,bank_offer,518.0,0,1,1992.0,True
U01459,58,Silver,3260.0,Grocery,none,0.0,50,0,3210.0,True
U01460,20,Silver,2750.0,Grocery,loyalty_discount,413.0,0,1,2337.0,True
U01461,45,Free,2080.0,Grocery,none,0.0,50,0,2030.0,False
U01462,46,Silver,2780.0,Fashion,bank_offer,605.0,0,1,2175.0,False
U01463,26,Free,1060.0,Beauty,bank_offer,127.0,50,1,883.0,False
U01464,20,Free,4000.0,Fashion,bank_offer,666.0,50,1,3284.0,True
U01465,42,Free,2440.0,Beauty,bank_offer,307.0,0,1,2133.0,False
U01466,51,Free,830.0,Beauty,loyalty_discount,141.0,0,1,689.0,True
U01467,29,Silver,990.0,Beauty,bank_offer,197.0,150,1,643.0,True
U01468,59,Gold,2030.0,Home,bank_offer,234.0,500,1,1296.0,True
U01469,26,Free,1270.0,Grocery,loyalty_discount,195.0,0,1,1075.0,False
U01470,32,Silver,2230.0,Fashion,none,0.0,100,0,2130.0,False
U01471,57,Silver,1220.0,Fashion,loyalty_discount,229.0,0,1,991.0,True
U01472,42,Gold,1090.0,Home,bank_offer,67.0,400,0,623.0,False
U01473,22,Free,1460.0,Beauty,store_coupon,239.0,0,1,1221.0,True
U01474,28,Free,5000.0,Grocery,loyalty_discount,626.0,50,1,4324.0,False
U01475,51,Free,1170.0,Electronics,loyalty_discount,224.0,50,1,896.0,False
U01476,41,Silver,2990.0,Electronics,none,0.0,100,0,2890.0,False
U01477,32,Free,1340.0,Home,bank_offer,156.0,50,1,1134.0,True
U01478,55,Free,1740.0,Grocery,store_coupon,117.0,0,0,1623.0,False
U01479,25,Free,1900.0,Electronics,loyalty_discount,445.0,0,1,1455.0,True
U01480,22,Free,1760.0,Electronics,loyalty_discount,397.0,0,1,1363.0,False
U01481,43,Silver,1850.0,Fashion,loyalty_discount,451.0,100,1,1299.0,True
U01482,35,Silver,2070.0,Grocery,store_coupon,370.0,0,1,1700.0,True
U01483,23,Silver,990.0,Electronics,loyalty_discount,209.0,50,1,731.0,False
U01484,54,Silver,1710.0,Fashion,loyalty_discount,295.0,50,1,1365.0,True
U01485,30,Free,1770.0,Grocery,store_coupon,263.0,50,1,1457.0,False
U01486,45,Free,2260.0,Beauty,loyalty_discount,490.0,0,1,1770.0,True
U01487,22,Free,1620.0,Grocery,store_coupon,332.0,0,1,1288.0,True
U01488,30,Free,2230.0,Home,none,0.0,0,0,2230.0,True
U01489,34,Free,1390.0,Fashion,store_coupon,318.0,0,1,1072.0,False
U01490,57,Silver,1450.0,Beauty,none,0.0,150,0,1300.0,False
U01491,49,Free,2050.0,Fashion,store_coupon,285.0,50,1,1715.0,True
U01492,46,Silver,1200.0,Fashion,bank_offer,128.0,0,1,1072.0,True
U01493,20,Free,1440.0,Electronics,loyalty_discount,219.0,0,1,1221.0,False
U01494,57,Free,1480.0,Grocery,none,0.0,0,0,1480.0,False
U01495,51,Free,1520.0,Fashion,loyalty_discount,361.0,0,1,1159.0,False
U01496,57,Free,1850.0,Fashion,loyalty_discount,457.0,0,1,1393.0,True
U01497,44,Free,1270.0,Home,store_coupon,229.0,0,1,1041.0,False
U01498,30,Free,2320.0,Home,bank_offer,462.0,50,1,1808.0,True
U01499,50,Free,1620.0,Home,store_coupon,186.0,50,1,1384.0,True
U01500,23,Free,2130.0,Fashion,loyalty_discount,476.0,50,1,1604.0,True
U01501,41,Free,1110.0,Beauty,store_coupon,255.0,0,1,855.0,False
U01502,36,Silver,580.0,Grocery,none,0.0,100,0,480.0,False
U01503,33,Silver,2640.0,Fashion,bank_offer,201.0,100,0,2339.0,True
U01504,57,Free,1970.0,Electronics,loyalty_discount,201.0,0,1,1769.0,False
U01505,45,Silver,2250.0,Beauty,store_coupon,429.0,150,1,1671.0,True
U01506,50,Silver,3060.0,Beauty,none,0.0,100,0,2960.0,False
U01507,58,Silver,1240.0,Grocery,bank_offer,117.0,150,0,973.0,False
U01508,30,Free,880.0,Beauty,store_coupon,111.0,0,1,769.0,False
U01509,60,Free,2670.0,Grocery,store_coupon,460.0,0,1,2210.0,True
U01510,42,Silver,2350.0,Beauty,loyalty_discount,576.0,150,1,1624.0,True
U01511,59,Free,2810.0,Grocery,none,0.0,0,0,2810.0,False
U01512,53,Gold,3510.0,Home,bank_offer,567.0,100,1,2843.0,True
U01513,44,Silver,1130.0,Home,store_coupon,68.0,100,0,962.0,False
U01514,55,Free,2630.0,Beauty,bank_offer,403.0,50,1,2177.0,True
U01515,24,Free,1630.0,Beauty,none,0.0,50,0,1580.0,False
U01516,22,Free,2660.0,Grocery,loyalty_discount,293.0,0,1,2367.0,False
U01517,60,Free,3770.0,Grocery,loyalty_discount,378.0,50,1,3342.0,False
U01518,48,Free,1830.0,Fashion,loyalty_discount,219.0,0,1,1611.0,True
U01519,40,Free,1340.0,Home,bank_offer,84.0,0,0,1256.0,False
U01520,59,Free,1050.0,Fashion,bank_offer,174.0,0,1,876.0,False
U01521,27,Free,730.0,Fashion,store_coupon,43.0,50,0,637.0,True
U01522,49,Gold,3230.0,Electronics,none,0.0,400,0,2830.0,False
